pair_id,comment,Komentar_2,code,"upit
","pretvaranje int u string
","red sa prioritetom
","pretvaranje string u datum
","sortiranje string liste
","čuvanje liste u datoteku
","postgresql konekcija
","konfuziona matrica
","postavljanje radnog direktorijuma
","grupisanje po izbrojanim podacima
","binomna raspodela
","aes šifrovanje
","linearna regresija
","vreme tolerisanja za prijem na soketu
","upisivanje u csv datoteku
","pretvaranje decimalnog u heksadecimalni broj
","izvoz podataka u excel
","dijagram rasejanja
","pretvaranje json u csv
","lepo ispiši json
","zamena delova datoteke
","klasterizacija metodom k-srednjih vrednosti
","povezivanje na sql server
","html šifrovan string
","određivanje proteklog vremena korišćenjem časovnika
","parsiranje binarne datoteke u prilagođenu klasu
","dohvatanje trenutne ip adrese
","pretvaranje int u bool
","isčitavanje tekstualne datoteke liniju po liniju
","dohvatanje putanje izvršavanja
","odprema json datoteke pomoću HttpClient POST zahteva
","dohvatanje unutrašnjeg svojstva html taga
","pretvaranje string u broj
","formatiranje datuma
","nepromenjivi (readonly) niz
","filtriranje niza
","mapa u json
","parsiranje json datoteke
","dohvati trenutnu vrednost posmatrača
","dohvati naziv za vrednost enumerisanog tipa podatka
","šifriraj url
","kreiraj kolačić
","kako isprazniti niz
","kako dohvatiti današnji datum
","kako štiklirati checkbox
","inicijalizacija niza
","kako obrnuti string
","pročitaj svojstva datoteke
","prekopiraj u klibord
","pretvaranje html stranice u pdf
","konverzija json u xml datoteku
","kako nasumično izabrati broj
","normalna raspodela
","Nelder-Mead optimizacija
","hashset za određivanje broja različitih elemenata
","kako dohvatiti naziv tabele iz baze
","deserializacija json-a
","pronađi int unutar stringa
","dohvatanje jedinstvenog identifikatora trenutnog procesa
","regex ne razlikuje velika i mala slova
","prilagođeni http odgovor greške
","kako odrediti da li je string valida reč
","zamena http entiteta
","sakrij atribute datoteke
","sortiraj više nizova na osnovu redosleda drugih sortiranih nizova
","levenshteinova slicnost stringova
","kako dohvatiti html kod sa veb sajta
","baferisano čitanje teksta čitačem fajlova
","aes šifrovanje u ctr načinu rada
","matrica množenja
","štampanje rezimea modela
","jedinstveni elementi
","izvlačenje podataka iz sadržaja html koda
","toplotna mapa iz 3d koordinata
","dohvatanje svih roditelja xml čvora
","kako rekurzivno raspakovati zip datoteku
","podvuci tekst u label vidžetu
","raspakivanje velikih datoteka
","kopiranje putanje fajla
","dohvati opis http statusnog koda
","nasumično izvuci x stavki iz liste
","konvertuj string datum u yyyymmdd format
","pretvoriti utc vreme u epohu
","sve permutacije liste
","izvuci geografsku širinu i dužinu iz datog unosa
","kako proveriti da je checkbox štikliran
","pretvoriti uint8 niz u sliku
","memoizacija na disk - persistentna memoizacija
","parsiranje argumenata komandne linije
","kako pročitati sadržaj iz .gz zapakovanog fajla
","slanje binarnih podataka preko seriske veze
","otpakovanje podataka iz tekstualne datoteke
","pozicije podstingova u stringu
","čitanje elemenata iz html-a - <td>
","oduzimanje medijana iz svake kolone
","uklanjanja zaglavlja prilikom spajanja nekoliko datoteka
","parsiranje query stringa u url-u
","rangiranje fazi članova na osnovu stepena podudaranja
","izlaz u html datoteku
",kako efikasno pročitati .csv datoteku
symfony_process_AbstractPipes_1526, Unblocks streams.\\n, Unblocks streams.,"    protected function unblock()    {        if (!$this->blocked) {            return;        }        foreach ($this->pipes as $pipe) {            stream_set_blocking($pipe, 0);        }        if (\is_resource($this->input)) {            stream_set_blocking($this->input, 0);        }        $this->blocked = false;    }",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
symfony_process_AbstractPipes_1527, Writes input to stdin.\n\n @throws InvalidArgumentException When an input iterator yields a non supported value\n, Writes input to stdin.,"    protected function write(): ?array    {        if (!isset($this->pipes[0])) {            return null;        }        $input = $this->input;        if ($input instanceof \Iterator) {            if (!$input->valid()) {                $input = null;            } elseif (\is_resource($input = $input->current())) {                stream_set_blocking($input, 0);            } elseif (!isset($this->inputBuffer[0])) {                if (!\is_string($input)) {                    if (!is_scalar($input)) {                        throw new InvalidArgumentException(sprintf('""%s"" yielded a value of type ""%s"", but only scalars and stream resources are supported.', get_debug_type($this->input), get_debug_type($input)));                    }                    $input = (string) $input;                }                $this->inputBuffer = $input;                $this->input->next();                $input = null;            } else {                $input = null;            }        }        $r = $e = [];        $w = [$this->pipes[0]];        // let's have a look if something changed in streams        if (false === @stream_select($r, $w, $e, 0, 0)) {            return null;        }        foreach ($w as $stdin) {            if (isset($this->inputBuffer[0])) {                $written = fwrite($stdin, $this->inputBuffer);                $this->inputBuffer = substr($this->inputBuffer, $written);                if (isset($this->inputBuffer[0])) {                    return [$this->pipes[0]];                }            }            if ($input) {                for (;;) {                    $data = fread($input, self::CHUNK_SIZE);                    if (!isset($data[0])) {                        break;                    }                    $written = fwrite($stdin, $data);                    $data = substr($data, $written);                    if (isset($data[0])) {                        $this->inputBuffer = $data;                        return [$this->pipes[0]];                    }                }                if (feof($input)) {                    if ($this->input instanceof \Iterator) {                        $this->input->next();                    } else {                        $this->input = null;                    }                }            }        }        // no input to read on resource, buffer is empty        if (!isset($this->inputBuffer[0]) && !($this->input instanceof \Iterator ? $this->input->valid() : $this->input)) {            $this->input = null;            fclose($this->pipes[0]);            unset($this->pipes[0]);        } elseif (!$w) {            return [$this->pipes[0]];        }        return null;    }",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
symfony_process_ExecutableFinder_1445, Replaces default suffixes of executable.\\n, Replaces default suffixes of executable.,    public function setSuffixes(array $suffixes)    {        $this->suffixes = $suffixes;    },0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
symfony_process_ExecutableFinder_1446, Adds new possible suffix to check for executable.\\\\n, Adds new possible suffix to check for executable.,    public function addSuffix(string $suffix)    {        $this->suffixes[] = $suffix;    },0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
symfony_process_InputStream_1449, Closes the write buffer.\\n, Closes the write buffer.,    public function close()    {        $this->open = false;    },0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
symfony_process_InvalidArgumentException_1516, InvalidArgumentException for the Process Component.\n\n @author Romain Neutron <imprec@gmail.com>\n, InvalidArgumentException for the Process Component.,class InvalidArgumentException extends \InvalidArgumentException implements ExceptionInterface{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
symfony_process_LogicException_1517, LogicException for the Process Component.\\\\n\\\\n @author Romain Neutron <imprec@gmail.com>\\\\n, LogicException for the Process Component.,class LogicException extends \LogicException implements ExceptionInterface{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
symfony_process_NonStopableProcess_1547, Runs a PHP script that can be stopped only with a SIGKILL (9) signal for 3 seconds.\n\n @args duration Run this script with a custom duration\n\n @example `php NonStopableProcess.php 42` will run the script for 42 seconds\n, Runs a PHP script that can be stopped only with a SIGKILL (9) signal for 3 seconds.,"function handleSignal($signal){    switch ($signal) {        case \SIGTERM:            $name = 'SIGTERM';            break;        case \SIGINT:            $name = 'SIGINT';            break;        default:            $name = $signal.' (unknown)';            break;    }    echo ""signal $name\n"";}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
symfony_process_PhpExecutableFinderTest_1549, tests find() with the constant PHP_BINARY.\\\\n, tests find() with the constant PHP_BINARY.,"    public function testFind()    {        $f = new PhpExecutableFinder();        $current = \PHP_BINARY;        $args = 'phpdbg' === \PHP_SAPI ? ' -qrr' : '';        $this->assertEquals($current.$args, $f->find(), '::find() returns the executable PHP');        $this->assertEquals($current, $f->find(false), '::find() returns the executable PHP');    }",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
symfony_process_PhpExecutableFinder_1453, Finds the PHP executable arguments.\\\\n\\\\n @return array The PHP executable arguments\\\\n, Finds the PHP executable arguments.,    public function findArguments()    {        $arguments = [];        if ('phpdbg' === \PHP_SAPI) {            $arguments[] = '-qrr';        }        return $arguments;    },0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
symfony_process_PhpProcess_1454," PhpProcess runs a PHP script in an independent process.\\\\n\\\\n     $p = new PhpProcess(\\\\\\\'<?php echo ""foo""; ?>\\\\\\\');\\\\n     $p->run();\\\\n     print $p->getOutput().""\\\\\\\\n"";\\\\n\\\\n @author Fabien Potencier <fabien@symfony.com>\\\\n", PhpProcess runs a PHP script in an independent process.,"class PhpProcess extends Process{    /**     * @param string      $script  The PHP script to run (as a string)     * @param string|null $cwd     The working directory or null to use the working dir of the current PHP process     * @param array|null  $env     The environment variables or null to use the same environment as the current PHP process     * @param int         $timeout The timeout in seconds     * @param array|null  $php     Path to the PHP binary to use with any additional arguments     */    public function __construct(string $script, string $cwd = null, array $env = null, int $timeout = 60, array $php = null)    {        if (null === $php) {            $executableFinder = new PhpExecutableFinder();            $php = $executableFinder->find(false);            $php = false === $php ? null : array_merge([$php], $executableFinder->findArguments());        }        if ('phpdbg' === \PHP_SAPI) {            $file = tempnam(sys_get_temp_dir(), 'dbg');            file_put_contents($file, $script);            register_shutdown_function('unlink', $file);            $php[] = $file;            $script = null;        }        parent::__construct($php, $cwd, $env, $script, $timeout);    }    /**     * {@inheritdoc}     */    public static function fromShellCommandline(string $command, string $cwd = null, array $env = null, $input = null, ?float $timeout = 60)    {        throw new LogicException(sprintf('The ""%s()"" method cannot be called when using ""%s"".', __METHOD__, self::class));    }    /**     * {@inheritdoc}     */    public function start(callable $callback = null, array $env = [])    {        if (null === $this->getCommandLine()) {            throw new RuntimeException('Unable to find the PHP executable.');        }        parent::start($callback, $env);    }}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
symfony_process_ProcessFailedExceptionTest_1552, tests ProcessFailedException throws exception if the process was successful.\n, tests ProcessFailedException throws exception if the process was successful.,"    public function testProcessFailedExceptionThrowsException()    {        $process = $this->getMockBuilder(Process::class)->setMethods(['isSuccessful'])->setConstructorArgs([['php']])->getMock();        $process->expects($this->once())            ->method('isSuccessful')            ->willReturn(true);        $this->expectException(\InvalidArgumentException::class);        $this->expectExceptionMessage('Expected a failed process, but the given process was successful.');        new ProcessFailedException($process);    }",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
symfony_process_ProcessFailedExceptionTest_1553, tests ProcessFailedException uses information from process output\\\\n to generate exception message.\\\\n, tests ProcessFailedException uses information from process output,"    public function testProcessFailedExceptionPopulatesInformationFromProcessOutput()    {        $cmd = 'php';        $exitCode = 1;        $exitText = 'General error';        $output = 'Command output';        $errorOutput = 'FATAL: Unexpected error';        $workingDirectory = getcwd();        $process = $this->getMockBuilder(Process::class)->setMethods(['isSuccessful', 'getOutput', 'getErrorOutput', 'getExitCode', 'getExitCodeText', 'isOutputDisabled', 'getWorkingDirectory'])->setConstructorArgs([[$cmd]])->getMock();        $process->expects($this->once())            ->method('isSuccessful')            ->willReturn(false);        $process->expects($this->once())            ->method('getOutput')            ->willReturn($output);        $process->expects($this->once())            ->method('getErrorOutput')            ->willReturn($errorOutput);        $process->expects($this->once())            ->method('getExitCode')            ->willReturn($exitCode);        $process->expects($this->once())            ->method('getExitCodeText')            ->willReturn($exitText);        $process->expects($this->once())            ->method('isOutputDisabled')            ->willReturn(false);        $process->expects($this->once())            ->method('getWorkingDirectory')            ->willReturn($workingDirectory);        $exception = new ProcessFailedException($process);        $this->assertEquals(            ""The command \""$cmd\"" failed.\n\nExit Code: $exitCode($exitText)\n\nWorking directory: {$workingDirectory}\n\nOutput:\n================\n{$output}\n\nError Output:\n================\n{$errorOutput}"",            str_replace(""'php'"", 'php', $exception->getMessage())        );    }",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
symfony_process_ProcessTest_1557, tests results from sub processes.\n\n @dataProvider responsesCodeProvider\n, tests results from sub processes.,"    public function testProcessResponses($expected, $getter, $code)    {        $p = $this->getProcessForCode($code);        $p->run();        $this->assertSame($expected, $p->$getter());    }",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
