pair_id,comment,Komentar,code,"1
","2
","3
","4
","5
","6
",7,"8
","9
","10
","11
","12
","13
","14
","15
","16
","17
","18
","19
","20
","21
","22
","23
","24
","25
","26
","27
","28
","29
","30
","31
","32
","33
","34
","35
","36
","37
","38
","39
","40
",41,"42
","43
","44
","45
","46
","47
","48
","49
","50
","konverzija json u xml datoteku
","kako nasumiƒçno izabrati broj
","normalna raspodela
","Nelder-Mead optimizacija
","hashset za odreƒëivanje broja razliƒçitih elemenata
","kako dohvatiti naziv tabele iz baze
","deserializacija json-a
","pronaƒëi int unutar stringa
","dohvatanje jedinstvenog identifikatora trenutnog procesa
","regex ne razlikuje velika i mala slova
","prilagoƒëeni http odgovor gre≈°ke
","kako odrediti da li je string valida reƒç
","zamena http entiteta
","sakrij atribute datoteke
","sortiraj vi≈°e nizova na osnovu redosleda drugih sortiranih nizova
","levenshteinova slicnost stringova
","kako dohvatiti html kod sa veb sajta
","baferisano ƒçitanje teksta ƒçitaƒçem fajlova
","aes ≈°ifrovanje u ctr naƒçinu rada
","matrica mno≈æenja
","≈°tampanje rezimea modela
","jedinstveni elementi
","izvlaƒçenje podataka iz sadr≈æaja html koda
","toplotna mapa iz 3d koordinata
","dohvatanje svih roditelja xml ƒçvora
","kako rekurzivno raspakovati zip datoteku
","podvuci tekst u label vid≈æetu
","raspakivanje velikih datoteka
","kopiranje putanje fajla
","dohvati opis http statusnog koda
","nasumiƒçno izvuci x stavki iz liste
","konvertuj string datum u yyyymmdd format
","pretvoriti utc vreme u epohu
","sve permutacije liste
","izvuci geografsku ≈°irinu i du≈æinu iz datog unosa
","kako proveriti da je checkbox ≈°tikliran
","pretvoriti uint8 niz u sliku
","memoizacija na disk - persistentna memoizacija
","parsiranje argumenata komandne linije
","kako proƒçitati sadr≈æaj iz .gz zapakovanog fajla
","slanje binarnih podataka preko seriske veze
","otpakovanje podataka iz tekstualne datoteke
","pozicije podstingova u stringu
","ƒçitanje elemenata iz html-a - <td>
","oduzimanje medijana iz svake kolone
","uklanjanja zaglavlja prilikom spajanja nekoliko datoteka
","parsiranje query stringa u url-u
","rangiranje fazi ƒçlanova na osnovu stepena podudaranja
","izlaz u html datoteku
",kako efikasno proƒçitati .csv datoteku
barryvdh_laravel-debugbar_LaravelDebugbar_106, Adds an exception to be profiled in the debug bar\n\n @param Exception $e\n,Dodaje izuzetak za profilisanje u debug bar-u za otklanjanje greöaka,    public function addThrowable($e)    {        if ($this->hasCollector('exceptions')) {            /** @var \DebugBar\DataCollector\ExceptionsCollector $collector */            $collector = $this->getCollector('exceptions');            $collector->addThrowable($e);        }    },0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barryvdh_laravel-debugbar_LaravelDebugbar_117, Magic calls for adding messages\n\n @param string $method\n @param array $args\n @return mixed|void\n, Magi?ni poziv za dodavanje poruka,"    public function __call($method, $args)    {        $messageLevels = ['emergency', 'alert', 'critical', 'error', 'warning', 'notice', 'info', 'debug', 'log'];        if (in_array($method, $messageLevels)) {            foreach ($args as $arg) {                $this->addMessage($arg, $method);            }        }    }",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barryvdh_laravel-debugbar_LaravelDebugbar_119, Add Server-Timing headers for the TimeData collector\n\n @see https://www.w3.org/TR/server-timing/\n @param Response $response\n,Dodajte zaglavlja Server-Timing za sakuplja? TimeData,"    protected function addServerTimingHeaders(Response $response)    {        if ($this->hasCollector('time')) {            $collector = $this->getCollector('time');            $headers = [];            foreach ($collector->collect()['measures'] as $k => $m) {                $headers[] = sprintf('app;desc=""%s"";dur=%F', str_replace('""', ""'"", $m['label']), $m['duration'] * 1000);            }            $response->headers->set('Server-Timing', $headers, false);        }    }",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barryvdh_laravel-debugbar_LumenServiceProvider_122, Get the config path\n\n @return string\n,Vra?a putanju konfiguracije,    protected function getConfigPath()    {        return base_path('config/debugbar.php');    },0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barryvdh_laravel-debugbar_LumenServiceProvider_123, Register the Debugbar Middleware\n\n @param  string $middleware\n,Registruje Debugbar Middleware,    protected function registerMiddleware($middleware)    {        $this->app->middleware([$middleware]);    },0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barryvdh_laravel-debugbar_ServiceProvider_129, Publish the config file\n\n @param  string $configPath\n, Objavi konfiguracioni fajl,"    protected function publishConfig($configPath)    {        $this->publishes([$configPath => config_path('debugbar.php')], 'config');    }",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barryvdh_laravel-debugbar_TestCase_151, Get package aliases.\n\n @param  \\Illuminate\\Foundation\\Application  $app\n\n @return array\n,Vra?a pseudonime paketa.,    protected function getPackageAliases($app)    {        return ['Debugbar' => Facade::class];    },0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bcit-ci_CodeIgniter_Benchmark_332, Memory Usage\\n\\n Simply returns the {memory_usage} marker.\\n\\n This permits it to be put it anywhere in a template\\n without the memory being calculated until the end.\\n The output class will swap the real value for this variable.\\n\\n @return\\tstring\\t'{memory_usage}'\\n,Koriö?enje memorije,public function memory_usage(){return '{memory_usage}';},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bcit-ci_CodeIgniter_Common_334, Determines if the current version of PHP is equal to or greater than the supplied value\n\n @param\tstring\n @return\tbool\tTRUE if the current version is $version or higher\n,Utvr?uje da li je trenutna verzija PHP-a jednaka ili vec?a od isporu?ene vrednosti,"function is_php($version){static $_is_php;$version = (string) $version;if ( ! isset($_is_php[$version])){$_is_php[$version] = version_compare(PHP_VERSION, $version, '>=');}return $_is_php[$version];}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bcit-ci_CodeIgniter_Common_335," Tests for file writability\\n\\n is_writable() returns TRUE on Windows servers when you really can't write to\\n the file, based on the read-only attribute.\\n\\n @link\\thttps://bugs.php.net/bug.php?id=54709\\n @param\\tstring\\n @return\\tbool\\n",Testovi za upisivanje u datoteke,"function is_really_writable($file){// If we're on a UNIX-like server, just is_writable()if (DIRECTORY_SEPARATOR === '/'){return is_writable($file);}/* For Windows servers and safe_mode ""on"" installations we'll actually * write a file then read it. Bah... */if (is_dir($file)){$file = rtrim($file, '/').'/'.md5(mt_rand());if (($fp = @fopen($file, 'ab')) === FALSE){return FALSE;}fclose($fp);@chmod($file, 0777);@unlink($file);return TRUE;}elseif ( ! is_file($file) OR ($fp = @fopen($file, 'ab')) === FALSE){return FALSE;}fclose($fp);return TRUE;}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bcit-ci_CodeIgniter_Common_337, Returns the MIME types array from config/mimes.php\n\n @return\tarray\n,Vrac?a niz MIME tipova iz config / mimes.php,"function &get_mimes(){static $_mimes;if (empty($_mimes)){$_mimes = file_exists(APPPATH.'config/mimes.php')? include(APPPATH.'config/mimes.php'): array();if (file_exists(APPPATH.'config/'.ENVIRONMENT.'/mimes.php')){$_mimes = array_merge($_mimes, include(APPPATH.'config/'.ENVIRONMENT.'/mimes.php'));}}return $_mimes;}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bcit-ci_CodeIgniter_Common_338, Is HTTPS?\\n\\n Determines if the application is accessed via an encrypted\\n (HTTPS) connection.\\n\\n @return\\tbool\\n,Da li je HTTPS?,function is_https(){if ( ! empty($_SERVER['HTTPS']) && strtolower($_SERVER['HTTPS']) !== 'off'){return TRUE;}elseif (isset($_SERVER['HTTP_X_FORWARDED_PROTO']) && strtolower($_SERVER['HTTP_X_FORWARDED_PROTO']) === 'https'){return TRUE;}elseif ( ! empty($_SERVER['HTTP_FRONT_END_HTTPS']) && strtolower($_SERVER['HTTP_FRONT_END_HTTPS']) !== 'off'){return TRUE;}return FALSE;},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bcit-ci_CodeIgniter_Config_348, Build URI string\n\n @used-by\tCI_Config::site_url()\n @used-by\tCI_Config::base_url()\n\n @param\tstring|string[]\t$uri\tURI string or an array of segments\n @return\tstring\n, Pravljenje URI stringa ,"protected function _uri_string($uri){if ($this->item('enable_query_strings') === FALSE){is_array($uri) && $uri = implode('/', $uri);return ltrim($uri, '/');}elseif (is_array($uri)){return http_build_query($uri);}return $uri;}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bcit-ci_CodeIgniter_Config_349, Set a config file item\n\n @param\tstring\t$item\tConfig item key\n @param\tstring\t$value\tConfig item value\n @return\tvoid\n,Postavljanje stavke konfiguracinog fajla,"public function set_item($item, $value){$this->config[$item] = $value;}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bcit-ci_CodeIgniter_Exceptions_357, Native PHP error handler\\n\\n @param\\tint\\t$severity\\tError level\\n @param\\tstring\\t$message\\tError message\\n @param\\tstring\\t$filepath\\tFile path\\n @param\\tint\\t$line\\t\\tLine number\\n @return\\tvoid\\n, Izvorni PHP rukovalac greökama,"public function show_php_error($severity, $message, $filepath, $line){$templates_path = config_item('error_views_path');if (empty($templates_path)){$templates_path = VIEWPATH.'errors'.DIRECTORY_SEPARATOR;}else{$templates_path = rtrim($templates_path, '/\\').DIRECTORY_SEPARATOR;}$severity = isset($this->levels[$severity]) ? $this->levels[$severity] : $severity;// For safety reasons we don't show the full file path in non-CLI requestsif ( ! is_cli()){$filepath = str_replace('\\', '/', $filepath);if (FALSE !== strpos($filepath, '/')){$x = explode('/', $filepath);$filepath = $x[count($x)-2].'/'.end($x);}$template = 'html'.DIRECTORY_SEPARATOR.'error_php';}else{$template = 'cli'.DIRECTORY_SEPARATOR.'error_php';}if (ob_get_level() > $this->ob_level + 1){ob_end_flush();}ob_start();include($templates_path.$template.'.php');$buffer = ob_get_contents();ob_end_clean();echo $buffer;}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bcit-ci_CodeIgniter_Input_365, Magic __get()\n\n Allows read access to protected properties\n\n @param\tstring\t$name\n @return\tmixed\n, Magi?ni __get(),public function __get($name){if ($name === 'raw_input_stream'){isset($this->_raw_input_stream) OR $this->_raw_input_stream = file_get_contents('php://input');return $this->_raw_input_stream;}elseif ($name === 'ip_address'){return $this->ip_address;}},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bcit-ci_CodeIgniter_Loader_371, Is Loaded\n\n A utility method to test if a class is in the self::$_ci_classes array.\n\n @used-by\tMainly used by Form Helper function _get_validation_object().\n\n @param \tstring\t\t$class\tClass name to check for\n @return \tstring|bool\tClass object name if loaded or FALSE\n,Da li je u?itano,"public function is_loaded($class){return array_search(ucfirst($class), $this->_ci_classes, TRUE);}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bcit-ci_CodeIgniter_Loader_373, Get Variable\\n\\n Check if a variable is set and retrieve it.\\n\\n @param\\tstring\\t$key\\tVariable name\\n @return\\tmixed\\tThe variable or NULL if not found\\n,Vrati varijablu,public function get_var($key){return isset($this->_ci_cached_vars[$key]) ? $this->_ci_cached_vars[$key] : NULL;},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bcit-ci_CodeIgniter_Loader_377, CI Autoloader\\n\\n Loads component listed in the config/autoload.php file.\\n\\n @used-by\\tCI_Loader::initialize()\\n @return\\tvoid\\n, CI Autoloader,"protected function _ci_autoloader(){if (file_exists(APPPATH.'config/autoload.php')){include(APPPATH.'config/autoload.php');}if (file_exists(APPPATH.'config/'.ENVIRONMENT.'/autoload.php')){include(APPPATH.'config/'.ENVIRONMENT.'/autoload.php');}if ( ! isset($autoload)){return;}// Autoload packagesif (isset($autoload['packages'])){foreach ($autoload['packages'] as $package_path){$this->add_package_path($package_path);}}// Load any custom config fileif (count($autoload['config']) > 0){foreach ($autoload['config'] as $val){$this->config($val);}}// Autoload helpers and languagesforeach (array('helper', 'language') as $type){if (isset($autoload[$type]) && count($autoload[$type]) > 0){$this->$type($autoload[$type]);}}// Autoload driversif (isset($autoload['drivers'])){$this->driver($autoload['drivers']);}// Load librariesif (isset($autoload['libraries']) && count($autoload['libraries']) > 0){// Load the database driver.if (in_array('database', $autoload['libraries'])){$this->database();$autoload['libraries'] = array_diff($autoload['libraries'], array('database'));}// Load all other libraries$this->library($autoload['libraries']);}// Autoload modelsif (isset($autoload['model'])){$this->model($autoload['model']);}}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bcit-ci_CodeIgniter_Loader_378," Prepare variables for _ci_vars, to be later extract()-ed inside views\n\n Converts objects to associative arrays and filters-out internal\n variable names (i.e. keys prefixed with '_ci_').\n\n @param\tmixed\t$vars\n @return\tarray\n"," Pripremanje varijabli za _ci_vars,  da kasnije budu extract()-ovane unutar pogleda","protected function _ci_prepare_view_vars($vars){if ( ! is_array($vars)){$vars = is_object($vars)? get_object_vars($vars): array();}foreach (array_keys($vars) as $key){if (strncmp($key, '_ci_', 4) === 0){unset($vars[$key]);}}return $vars;}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blueimp_jQuery-File-Upload_UploadHandler_2," Fix for overflowing signed 32 bit integers,\n works for sizes up to 2^32-1 bytes (4 GiB - 1):\n","Ispravka za prekora?njenje 32-bitnih celih brojeva,\n radi sa veli?inama do 2^32-1 bitova (4 GB - 1)",    protected function fix_integer_overflow($size) {        if ($size < 0) {            $size += 2.0 * (PHP_INT_MAX + 1);        },0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bobthecow_psysh_CodeCleaner_1453, Get default CodeCleaner passes.\n\n @return array\n,Vra?a podrazumevane propusnice CodeCleaner.,"    private function getDefaultPasses()    {        if ($this->yolo) {            return $this->getYoloPasses();        }        $useStatementPass = new UseStatementPass();        $namespacePass = new NamespacePass($this);        // Try to add implicit `use` statements and an implicit namespace,        // based on the file in which the `debug` call was made.        $this->addImplicitDebugContext([$useStatementPass, $namespacePass]);        return [            // Validation passes            new AbstractClassPass(),            new AssignThisVariablePass(),            new CalledClassPass(),            new CallTimePassByReferencePass(),            new FinalClassPass(),            new FunctionContextPass(),            new FunctionReturnInWriteContextPass(),            new InstanceOfPass(),            new IssetPass(),            new LabelContextPass(),            new LeavePsyshAlonePass(),            new ListPass(),            new LoopContextPass(),            new PassableByReferencePass(),            new ReturnTypePass(),            new EmptyArrayDimFetchPass(),            new ValidConstructorPass(),            // Rewriting shenanigans            $useStatementPass,        // must run before the namespace pass            new ExitPass(),            new ImplicitReturnPass(),            new MagicConstantsPass(),            $namespacePass,           // must run after the implicit return pass            new RequirePass(),            new StrictTypesPass(),            // Namespace-aware validation (which depends on aforementioned shenanigans)            new ValidClassNamePass(),            new ValidConstantPass(),            new ValidFunctionNamePass(),        ];    }",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bobthecow_psysh_CodeCleaner_1456, Search the stack trace for a file in which the user called Psy\\debug.\n\n @return string|null\n,Pretraûivanje traga steka za datoteku u kojoj je korisnik nazvao Psi,"    private static function getDebugFile()    {        $trace = \debug_backtrace(\DEBUG_BACKTRACE_IGNORE_ARGS);        foreach (\array_reverse($trace) as $stackFrame) {            if (!self::isDebugCall($stackFrame)) {                continue;            }            if (\preg_match('/eval\(/', $stackFrame['file'])) {                \preg_match_all('/([^\(]+)\((\d+)/', $stackFrame['file'], $matches);                return $matches[1][0];            }            return $stackFrame['file'];        }    }",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bobthecow_psysh_ConfigPaths_1468, Find real config files in config directories.\n\n @param string[] $names Config file names\n\n @return string[]\n,Pronalaûenje prave konfiguracione datoteke u direktorijumima konfiguracije.,"    public function configFiles(array $names)    {        return $this->allRealFiles($this->configDirs(), $names);    }",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bobthecow_psysh_ConfigPaths_1477," Ensure that $file exists and is writable, make the parent directory if necessary.\n\n Generates E_USER_NOTICE error if either $file or its directory is not writable.\n\n @param string $file\n\n @return string|false Full path to $file, or false if file is not writable\n","Osigurava da $file postoji i da se moûe u njega upisati, ako je potrebno pravi roditeljski direktorijum. ","    public static function touchFileWithMkdir($file)    {        if (\file_exists($file)) {            if (\is_writable($file)) {                return $file;            }            \trigger_error(\sprintf('Writing to %s is not allowed.', $file), \E_USER_NOTICE);            return false;        }        if (!self::ensureDir(\dirname($file))) {            return false;        }        \touch($file);        return $file;    }",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bobthecow_psysh_Configuration_1480," Get the desired config file from the given input.\n\n @return string|null config file path, or null if none is specified\n",Vra?a ûeljenu konfiguracionu datoteku sa datog ulaza.,"    private static function getConfigFileFromInput(InputInterface $input)    {        // Best case, input is properly bound and validated.        if ($input->hasOption('config')) {            return $input->getOption('config');        }        return $input->getParameterOption('--config', null, true) ?: $input->getParameterOption('-c', null, true);    }",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bobthecow_psysh_Configuration_1491, Set the shell's data directory location.\n\n @param string $dir\n,Postavlja lokaciju direktorijuma podataka ljuske.,"    public function setDataDir($dir)    {        $this->dataDir = (string) $dir;        $this->configPaths->overrideDirs([            'configDir'  => $this->configDir,            'dataDir'    => $this->dataDir,            'runtimeDir' => $this->runtimeDir,        ]);    }",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bobthecow_psysh_Configuration_1493, Set the shell's temporary directory location.\n\n @param string $dir\n,Postavlja trenutnu lokaciju direktorijuma podataka ljuske.,"    public function setRuntimeDir($dir)    {        $this->runtimeDir = (string) $dir;        $this->configPaths->overrideDirs([            'configDir'  => $this->configDir,            'dataDir'    => $this->dataDir,            'runtimeDir' => $this->runtimeDir,        ]);    }",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bobthecow_psysh_Configuration_1498, Get the readline max history size.\n\n @return int\n,Vra?a maksimalnu veli?inu istorije za ?itanje.,    public function getHistorySize()    {        return $this->historySize;    },0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
